City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
795,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-07-25 18:53:12,overcast clouds
796,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
797,Ordu,40.9086,37.6845,58.3,90,24,3.2,TR,2021-07-25 18:57:54,few clouds
798,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
799,Zhangjiakou,40.81,114.8794,71.74,89,100,5.66,CN,2021-07-25 18:59:34,light rain
800,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
801,Ribeira Grande,38.5167,-28.7,75.6,73,20,3.44,PT,2021-07-25 18:56:05,few clouds
802,Barrow,71.2906,-156.7887,38.64,91,100,13.15,US,2021-07-25 18:55:03,overcast clouds
803,Bulawayo,-20.15,28.5833,47.86,55,80,11.74,ZW,2021-07-25 19:00:40,broken clouds
804,Sidi Ali,36.0998,0.4206,76.57,50,0,6.89,DZ,2021-07-25 18:59:40,clear sky
805,Lebu,-37.6167,-73.65,52.77,86,36,3.49,CL,2021-07-25 18:59:08,scattered clouds
806,Vysoke,50.3833,29.5167,74.93,70,41,4.16,UA,2021-07-25 19:00:41,scattered clouds
807,East London,-33.0153,27.9116,56.34,76,0,5.75,ZA,2021-07-25 18:57:35,clear sky
808,Qaanaaq,77.484,-69.3632,40.48,70,89,5.79,GL,2021-07-25 18:53:30,overcast clouds
809,Butaritari,3.0707,172.7902,81.48,77,86,10.69,KI,2021-07-25 18:54:40,moderate rain
810,Hay River,60.8156,-115.7999,61.77,46,3,2.1,CA,2021-07-25 19:00:18,clear sky
811,Tazovskiy,67.4667,78.7,52.11,81,100,7.94,RU,2021-07-25 19:00:42,overcast clouds
812,Dingle,10.9995,122.6711,77.05,90,21,8.88,PH,2021-07-25 18:58:29,few clouds
813,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
814,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
815,Cozumel,20.5083,-86.9458,89.11,69,92,4.0,MX,2021-07-25 18:59:13,overcast clouds
816,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
817,San Patricio,28.017,-97.5169,94.01,41,0,12.5,US,2021-07-25 18:55:43,clear sky
818,Fortuna,40.5982,-124.1573,61.72,85,1,10.36,US,2021-07-25 18:54:56,clear sky
819,Butaritari,3.0707,172.7902,81.48,77,86,10.69,KI,2021-07-25 18:54:40,moderate rain
820,Ponta Do Sol,32.6667,-17.1,76.71,78,1,4.38,PT,2021-07-25 18:54:09,clear sky
821,Tiksi,71.6872,128.8694,47.53,82,100,6.6,RU,2021-07-25 18:59:02,overcast clouds
822,Kapit,2.0167,112.9333,74.73,99,98,1.28,MY,2021-07-25 19:00:44,overcast clouds
823,Thompson,55.7435,-97.8558,59.16,51,75,13.8,CA,2021-07-25 18:58:25,broken clouds
824,Anito,12.4497,125.2886,81.36,77,45,9.66,PH,2021-07-25 19:00:44,scattered clouds
825,Hualmay,-11.0964,-77.6139,67.57,73,32,7.56,PE,2021-07-25 19:00:45,scattered clouds
826,Barrow,71.2906,-156.7887,38.64,91,100,13.15,US,2021-07-25 18:55:03,overcast clouds
827,Chernyshevskiy,63.0128,112.4714,60.76,63,11,1.97,RU,2021-07-25 19:00:46,few clouds
828,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
829,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
830,Georgetown,5.4112,100.3354,83.89,86,20,0.0,MY,2021-07-25 18:54:23,few clouds
831,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
832,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
833,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
834,Husavik,66.0449,-17.3389,58.91,65,100,2.39,IS,2021-07-25 18:54:55,overcast clouds
835,East London,-33.0153,27.9116,56.34,76,0,5.75,ZA,2021-07-25 18:57:35,clear sky
836,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
837,Esmeraldas,-19.7625,-44.3139,76.06,21,0,7.2,BR,2021-07-25 19:00:47,clear sky
838,Mandalay,21.9747,96.0836,78.76,86,99,7.11,MM,2021-07-25 19:00:44,overcast clouds
839,Nizhniy Ufaley,55.9153,59.9842,45.73,73,3,3.13,RU,2021-07-25 19:00:48,clear sky
840,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
841,Nanortalik,60.1432,-45.2371,45.03,73,100,14.12,GL,2021-07-25 18:58:44,overcast clouds
842,Adrar,20.5022,-10.0711,104.68,7,24,8.68,MR,2021-07-25 18:58:14,few clouds
843,Marzuq,14.4,46.4667,74.3,77,100,7.81,YE,2021-07-25 19:00:49,overcast clouds
844,Acapulco,16.8634,-99.8901,87.64,66,6,9.53,MX,2021-07-25 19:00:49,clear sky
845,Caravelas,-17.7125,-39.2481,72.21,73,57,8.46,BR,2021-07-25 18:55:39,broken clouds
846,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
847,Myanaung,18.2833,95.3167,79.9,82,100,5.26,MM,2021-07-25 18:59:23,overcast clouds
848,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
849,Seoul,37.5683,126.9778,82.0,67,0,8.05,KR,2021-07-25 18:57:24,clear sky
850,Sao Felix Do Xingu,-6.6447,-51.995,96.17,22,89,4.7,BR,2021-07-25 19:00:36,overcast clouds
851,Kapaa,22.0752,-159.319,82.38,81,75,4.0,US,2021-07-25 18:56:53,light rain
852,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
853,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
854,Port Alfred,-33.5906,26.891,61.18,45,66,11.88,ZA,2021-07-25 18:57:46,broken clouds
855,Jamestown,42.097,-79.2353,85.08,65,0,9.19,US,2021-07-25 18:57:44,clear sky
856,Kirovskiy,45.0917,133.5136,71.33,73,74,4.18,RU,2021-07-25 19:00:52,broken clouds
857,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
858,Jalu,29.0331,21.5482,87.76,24,0,7.9,LY,2021-07-25 18:59:42,clear sky
859,Grand-Santi,4.25,-54.3833,83.41,72,63,4.72,GF,2021-07-25 19:00:52,broken clouds
860,Yellowknife,62.456,-114.3525,65.32,51,20,1.99,CA,2021-07-25 18:53:54,few clouds
861,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
862,Sebastian,35.1668,-94.2669,95.13,46,0,1.72,US,2021-07-25 19:00:53,clear sky
863,Cidreira,-30.1811,-50.2056,71.89,60,0,10.2,BR,2021-07-25 19:00:15,clear sky
864,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
865,Castro,-24.7911,-50.0119,69.26,52,4,5.75,BR,2021-07-25 18:56:38,clear sky
866,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
867,Saint-Philippe,-21.3585,55.7679,69.35,77,29,11.59,RE,2021-07-25 18:59:12,scattered clouds
868,San Patricio,28.017,-97.5169,94.01,41,0,12.5,US,2021-07-25 18:55:43,clear sky
869,Saldanha,-33.0117,17.9442,59.05,51,100,11.05,ZA,2021-07-25 18:53:32,overcast clouds
870,Robe,-37.1833,139.75,56.77,82,100,24.67,AU,2021-07-25 19:00:55,overcast clouds
871,Longyearbyen,78.2186,15.6401,44.44,81,75,9.22,SJ,2021-07-25 18:55:03,broken clouds
872,Saint-Philippe,-21.3585,55.7679,69.35,77,29,11.59,RE,2021-07-25 18:59:12,scattered clouds
873,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
874,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
875,Arraial Do Cabo,-22.9661,-42.0278,78.76,69,0,23.02,BR,2021-07-25 18:58:49,clear sky
876,Tasiilaq,65.6145,-37.6368,46.56,86,55,5.64,GL,2021-07-25 19:00:57,broken clouds
877,Yellowknife,62.456,-114.3525,65.32,51,20,1.99,CA,2021-07-25 18:53:54,few clouds
878,Karratha,-20.7377,116.8463,69.4,47,10,6.33,AU,2021-07-25 19:00:57,clear sky
879,Thompson,55.7435,-97.8558,59.16,51,75,13.8,CA,2021-07-25 18:58:25,broken clouds
880,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
881,Ponta Do Sol,32.6667,-17.1,76.71,78,1,4.38,PT,2021-07-25 18:54:09,clear sky
882,Victoria,22.2855,114.1577,86.38,85,19,1.01,HK,2021-07-25 18:57:54,few clouds
883,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
884,Lebu,-37.6167,-73.65,52.77,86,36,3.49,CL,2021-07-25 18:59:08,scattered clouds
885,Lima,-12.0432,-77.0282,63.14,80,53,8.41,PE,2021-07-25 19:00:58,broken clouds
886,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
887,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-07-25 18:53:12,overcast clouds
888,Sagua La Grande,22.8067,-80.0756,91.33,51,47,11.03,CU,2021-07-25 19:00:59,light rain
889,Hermanus,-34.4187,19.2345,61.9,54,100,9.86,ZA,2021-07-25 18:57:47,overcast clouds
890,Dikson,73.5069,80.5464,39.25,86,100,13.73,RU,2021-07-25 18:57:16,overcast clouds
891,Longyearbyen,78.2186,15.6401,44.44,81,75,9.22,SJ,2021-07-25 18:55:03,broken clouds
892,Mahebourg,-20.4081,57.7,70.25,64,20,12.66,MU,2021-07-25 18:55:40,few clouds
893,Geraldton,-28.7667,114.6,49.12,87,0,12.66,AU,2021-07-25 18:59:57,clear sky
894,Vaini,-21.2,-175.2,66.36,100,20,0.0,TO,2021-07-25 18:54:43,fog
895,Abu Dhabi,24.4667,54.3667,100.51,67,71,5.75,AE,2021-07-25 18:58:44,broken clouds
896,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
897,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
898,Padang,-0.9492,100.3543,77.05,86,9,3.47,ID,2021-07-25 18:58:04,clear sky
899,Georgetown,5.4112,100.3354,83.89,86,20,0.0,MY,2021-07-25 18:54:23,few clouds
900,Grindavik,63.8424,-22.4338,51.75,93,90,29.93,IS,2021-07-25 18:54:00,light intensity drizzle
901,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
902,San Patricio,28.017,-97.5169,94.01,41,0,12.5,US,2021-07-25 18:55:43,clear sky
903,Berdigestyakh,62.0989,126.6992,54.88,75,8,4.56,RU,2021-07-25 19:01:02,clear sky
904,Provideniya,64.3833,-173.3,47.16,99,100,4.43,RU,2021-07-25 18:54:49,light rain
905,Chuy,-33.6971,-53.4616,67.35,82,0,7.56,UY,2021-07-25 18:59:37,clear sky
906,Bethel,41.3712,-73.414,81.01,83,100,1.01,US,2021-07-25 18:59:11,overcast clouds
907,Dzilam Gonzalez,21.2833,-88.9333,89.28,53,100,8.39,MX,2021-07-25 19:01:03,overcast clouds
908,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
909,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
910,Tarko-Sale,64.9225,77.785,59.9,85,100,6.67,RU,2021-07-25 19:01:03,overcast clouds
911,Port Alfred,-33.5906,26.891,61.18,45,66,11.88,ZA,2021-07-25 18:57:46,broken clouds
912,Dikson,73.5069,80.5464,39.25,86,100,13.73,RU,2021-07-25 18:57:16,overcast clouds
913,Georgetown,5.4112,100.3354,83.89,86,20,0.0,MY,2021-07-25 18:54:23,few clouds
914,Jamestown,42.097,-79.2353,85.08,65,0,9.19,US,2021-07-25 18:57:44,clear sky
915,Mogadishu,2.0371,45.3438,76.12,79,90,21.88,SO,2021-07-25 18:56:09,light rain
916,Zelenogorskiy,55.0333,87.0,68.52,97,92,3.0,RU,2021-07-25 19:01:05,overcast clouds
917,Bethel,41.3712,-73.414,81.01,83,100,1.01,US,2021-07-25 18:59:11,overcast clouds
918,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
919,Jamestown,42.097,-79.2353,85.08,65,0,9.19,US,2021-07-25 18:57:44,clear sky
920,Kungurtug,50.5994,97.5228,53.44,94,97,1.81,RU,2021-07-25 18:59:46,overcast clouds
921,New Norfolk,-42.7826,147.0587,44.1,70,63,4.0,AU,2021-07-25 18:58:29,broken clouds
922,Tasiilaq,65.6145,-37.6368,46.56,86,55,5.64,GL,2021-07-25 19:00:57,broken clouds
923,Lebu,-37.6167,-73.65,52.77,86,36,3.49,CL,2021-07-25 18:59:08,scattered clouds
924,Castro,-24.7911,-50.0119,69.26,52,4,5.75,BR,2021-07-25 18:56:38,clear sky
925,Ponnampet,12.15,75.9333,66.92,97,98,4.79,IN,2021-07-25 19:01:06,overcast clouds
926,Vaini,-21.2,-175.2,66.36,100,20,0.0,TO,2021-07-25 18:54:43,fog
927,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
928,Nanao,37.05,136.9667,78.75,92,0,2.37,JP,2021-07-25 19:01:07,clear sky
929,Sulangan,11.1373,123.7228,83.97,72,30,14.61,PH,2021-07-25 19:00:46,scattered clouds
930,Sabang,5.8933,95.3214,82.81,78,100,9.48,ID,2021-07-25 19:01:07,overcast clouds
931,Carnarvon,-24.8667,113.6333,53.67,73,0,4.61,AU,2021-07-25 18:58:22,clear sky
932,Baturaja,-4.1333,104.1667,69.4,92,0,3.18,ID,2021-07-25 19:01:08,clear sky
933,Skjervoy,70.0311,20.9714,50.18,99,100,4.18,NO,2021-07-25 19:01:08,light rain
934,Sitka,57.0531,-135.33,55.45,86,100,2.77,US,2021-07-25 18:58:54,light rain
935,San Francisco,37.7749,-122.4194,89.64,78,52,3.0,US,2021-07-25 18:56:53,broken clouds
936,Vaini,-21.2,-175.2,66.36,100,20,0.0,TO,2021-07-25 18:54:43,fog
937,Pisco,-13.7,-76.2167,65.01,82,42,8.3,PE,2021-07-25 19:01:02,scattered clouds
938,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
939,Adrar,20.5022,-10.0711,104.68,7,24,8.68,MR,2021-07-25 18:58:14,few clouds
940,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
941,Tandlianwala,31.0333,73.1333,97.16,42,76,9.1,PK,2021-07-25 19:01:10,broken clouds
942,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
943,Kapaa,22.0752,-159.319,82.38,81,75,4.0,US,2021-07-25 18:56:53,light rain
944,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
945,Saint Anthony,45.0205,-93.218,93.25,28,20,3.0,US,2021-07-25 18:57:30,few clouds
946,Qaanaaq,77.484,-69.3632,40.48,70,89,5.79,GL,2021-07-25 18:53:30,overcast clouds
947,Khatanga,71.9667,102.5,48.52,89,31,6.87,RU,2021-07-25 18:57:05,scattered clouds
948,Faanui,-16.4833,-151.75,78.04,67,0,14.67,PF,2021-07-25 18:58:34,clear sky
949,Tiksi,71.6872,128.8694,47.53,82,100,6.6,RU,2021-07-25 18:59:02,overcast clouds
950,Grajau,-5.8194,-46.1386,96.57,24,6,7.07,BR,2021-07-25 19:01:12,clear sky
951,Castro,-24.7911,-50.0119,69.26,52,4,5.75,BR,2021-07-25 18:56:38,clear sky
952,Butaritari,3.0707,172.7902,81.48,77,86,10.69,KI,2021-07-25 18:54:40,moderate rain
953,Kyra,49.5776,111.9753,50.54,90,9,5.32,RU,2021-07-25 19:01:12,clear sky
954,Longyearbyen,78.2186,15.6401,44.44,81,75,9.22,SJ,2021-07-25 18:55:03,broken clouds
955,Kinablangan,7.6947,126.5503,79.95,76,87,5.17,PH,2021-07-25 19:01:13,overcast clouds
956,Kavieng,-2.5744,150.7967,80.69,77,90,3.4,PG,2021-07-25 18:58:56,light rain
957,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-07-25 18:53:12,overcast clouds
958,Atuona,-9.8,-139.0333,78.06,68,81,23.85,PF,2021-07-25 18:55:35,broken clouds
959,Altamira,-3.2033,-52.2064,94.5,32,99,3.49,BR,2021-07-25 19:01:13,overcast clouds
960,Lufilufi,-13.8745,-171.5986,81.03,74,47,14.2,WS,2021-07-25 19:01:14,scattered clouds
961,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
962,Morant Bay,17.8815,-76.4093,84.07,70,80,7.36,JM,2021-07-25 19:01:14,broken clouds
963,Esperance,-33.8667,121.9,51.64,85,1,17.81,AU,2021-07-25 18:59:41,clear sky
964,Atar,20.5169,-13.0499,109.29,11,97,3.38,MR,2021-07-25 19:01:15,overcast clouds
965,Namatanai,-3.6667,152.4333,78.53,84,98,1.97,PG,2021-07-25 19:01:15,overcast clouds
966,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
967,Baykit,61.67,96.37,65.25,73,7,2.19,RU,2021-07-25 19:01:16,clear sky
968,Saldanha,-33.0117,17.9442,59.05,51,100,11.05,ZA,2021-07-25 18:53:32,overcast clouds
969,Aripuana,-9.1667,-60.6333,99.09,23,14,1.74,BR,2021-07-25 19:01:17,few clouds
970,Avarua,-21.2078,-159.775,71.65,100,75,3.44,CK,2021-07-25 18:55:01,light rain
971,Vaini,-21.2,-175.2,66.36,100,20,0.0,TO,2021-07-25 18:54:43,fog
972,Yellowknife,62.456,-114.3525,65.32,51,20,1.99,CA,2021-07-25 18:53:54,few clouds
973,Chokurdakh,70.6333,147.9167,38.5,73,1,10.0,RU,2021-07-25 18:58:53,clear sky
974,Thompson,55.7435,-97.8558,59.16,51,75,13.8,CA,2021-07-25 18:58:25,broken clouds
975,Goundam,16.4145,-3.6708,96.06,35,11,4.41,ML,2021-07-25 19:01:18,few clouds
976,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
977,Kahului,20.8947,-156.47,84.97,87,23,8.99,US,2021-07-25 18:54:24,few clouds
978,La Ronge,55.1001,-105.2842,66.45,59,75,6.91,CA,2021-07-25 18:58:07,broken clouds
979,Leshan,29.5623,103.7639,74.03,96,98,1.5,CN,2021-07-25 19:01:19,overcast clouds
980,Ondjiva,-17.0667,15.7333,63.18,35,0,7.74,AO,2021-07-25 19:01:19,clear sky
981,Humaita,-7.5061,-63.0208,100.31,22,77,2.28,BR,2021-07-25 19:01:19,broken clouds
982,Hami,42.8,93.45,87.1,18,0,8.77,CN,2021-07-25 19:01:20,clear sky
983,Satipo,-11.2522,-74.6386,90.88,31,2,1.59,PE,2021-07-25 19:01:20,clear sky
984,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
985,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
986,Butaritari,3.0707,172.7902,81.48,77,86,10.69,KI,2021-07-25 18:54:40,moderate rain
987,Mount Isa,-20.7333,139.5,42.57,56,24,4.61,AU,2021-07-25 19:01:21,few clouds
988,Tuktoyaktuk,69.4541,-133.0374,50.0,93,90,12.66,CA,2021-07-25 18:57:24,light rain
989,Tuatapere,-46.1333,167.6833,47.82,93,100,5.41,NZ,2021-07-25 18:57:59,light rain
990,Hermanus,-34.4187,19.2345,61.9,54,100,9.86,ZA,2021-07-25 18:57:47,overcast clouds
991,Poum,-20.2333,164.0167,72.18,78,2,16.33,NC,2021-07-25 19:01:22,clear sky
992,Vieste,41.8825,16.175,83.66,59,99,7.2,IT,2021-07-25 19:01:22,overcast clouds
993,Luang Prabang,19.8856,102.1347,74.44,100,100,0.65,LA,2021-07-25 19:01:23,overcast clouds
994,Vaini,-21.2,-175.2,66.36,100,20,0.0,TO,2021-07-25 18:54:43,fog
995,Hami,42.8,93.45,87.1,18,0,8.77,CN,2021-07-25 19:01:20,clear sky
996,Atuona,-9.8,-139.0333,78.06,68,81,23.85,PF,2021-07-25 18:55:35,broken clouds
997,Codrington,-38.2667,141.9667,49.14,94,46,13.87,AU,2021-07-25 18:58:45,scattered clouds
998,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
999,Charters Towers,-20.1,146.2667,52.81,42,7,7.81,AU,2021-07-25 18:58:28,clear sky
1000,Jamestown,42.097,-79.2353,85.08,65,0,9.19,US,2021-07-25 18:57:44,clear sky
1001,Arraial Do Cabo,-22.9661,-42.0278,78.76,69,0,23.02,BR,2021-07-25 18:58:49,clear sky
1002,Saldanha,-33.0117,17.9442,59.05,51,100,11.05,ZA,2021-07-25 18:53:32,overcast clouds
1003,Baykit,61.67,96.37,65.25,73,7,2.19,RU,2021-07-25 19:01:16,clear sky
1004,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1005,Hamilton,39.1834,-84.5333,90.91,67,53,1.99,US,2021-07-25 18:58:07,broken clouds
1006,Wentzville,38.8114,-90.8529,90.95,72,7,1.01,US,2021-07-25 19:01:25,clear sky
1007,Dingle,10.9995,122.6711,77.05,90,21,8.88,PH,2021-07-25 18:58:29,few clouds
1008,Arraial Do Cabo,-22.9661,-42.0278,78.76,69,0,23.02,BR,2021-07-25 18:58:49,clear sky
1009,Calabozo,8.9242,-67.4293,82.33,72,100,2.8,VE,2021-07-25 19:01:26,overcast clouds
1010,Khandbari,27.3747,87.2039,74.08,91,100,0.45,NP,2021-07-25 19:00:13,moderate rain
1011,Cabo San Lucas,22.8909,-109.9124,96.8,67,3,8.75,MX,2021-07-25 18:57:16,clear sky
1012,Hambantota,6.1241,81.1185,77.34,100,75,6.91,LK,2021-07-25 18:58:53,broken clouds
1013,Nanortalik,60.1432,-45.2371,45.03,73,100,14.12,GL,2021-07-25 18:58:44,overcast clouds
1014,Bilma,18.6853,12.9164,91.85,39,89,12.97,NE,2021-07-25 19:01:27,overcast clouds
1015,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
1016,Mujiayingzi,42.1167,118.7833,72.97,78,100,6.6,CN,2021-07-25 19:01:28,light rain
1017,Lavrentiya,65.5833,-171.0,44.38,99,100,4.23,RU,2021-07-25 18:58:49,light rain
1018,Ribeira Grande,38.5167,-28.7,75.6,73,20,3.44,PT,2021-07-25 18:56:05,few clouds
1019,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
1020,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
1021,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,80.83,85,79,1.99,BR,2021-07-25 19:01:29,broken clouds
1022,Jamestown,42.097,-79.2353,85.08,65,0,9.19,US,2021-07-25 18:57:44,clear sky
1023,Ambovombe,-25.1667,46.0833,62.91,70,27,15.9,MG,2021-07-25 19:01:29,light rain
1024,Cidreira,-30.1811,-50.2056,71.89,60,0,10.2,BR,2021-07-25 19:00:15,clear sky
1025,Petropavlovsk-Kamchatskiy,53.0452,158.6483,50.59,100,20,4.47,RU,2021-07-25 18:56:00,few clouds
1026,Portland,45.5234,-122.6762,85.51,52,0,1.99,US,2021-07-25 18:58:54,clear sky
1027,Kahului,20.8947,-156.47,84.97,87,23,8.99,US,2021-07-25 18:54:24,few clouds
1028,Umtata,-31.5889,28.7844,46.99,29,0,4.27,ZA,2021-07-25 19:00:30,clear sky
1029,Buraydah,26.326,43.975,97.9,12,5,10.36,SA,2021-07-25 19:01:31,clear sky
1030,Guerrero Negro,27.9769,-114.0611,77.43,58,92,10.29,MX,2021-07-25 18:57:06,overcast clouds
1031,Hillsborough,37.5741,-122.3794,86.22,70,47,1.99,US,2021-07-25 18:57:40,scattered clouds
1032,Aranda De Duero,41.6704,-3.6892,74.25,36,54,11.39,ES,2021-07-25 19:01:31,broken clouds
1033,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
1034,Hagere Hiywet,8.9833,37.85,57.43,96,100,3.02,ET,2021-07-25 19:01:32,overcast clouds
1035,Khandyga,62.6667,135.6,55.35,96,83,2.57,RU,2021-07-25 19:01:32,broken clouds
1036,Atuona,-9.8,-139.0333,78.06,68,81,23.85,PF,2021-07-25 18:55:35,broken clouds
1037,Deputatskiy,69.3,139.9,44.55,76,6,2.86,RU,2021-07-25 19:01:33,clear sky
1038,Kapaa,22.0752,-159.319,82.38,81,75,4.0,US,2021-07-25 18:56:53,light rain
1039,Vila Franca Do Campo,37.7167,-25.4333,72.01,80,43,8.01,PT,2021-07-25 18:57:38,scattered clouds
1040,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
1041,Airai,-8.9266,125.4092,55.89,53,76,3.2,TL,2021-07-25 18:53:26,broken clouds
1042,Japura,-0.3167,102.35,75.34,87,13,1.83,ID,2021-07-25 18:59:56,few clouds
1043,Egvekinot,66.3167,-179.1667,44.37,91,100,1.54,RU,2021-07-25 18:58:25,overcast clouds
1044,Labuhan,-6.8844,112.2051,73.56,81,53,5.84,ID,2021-07-25 18:57:51,broken clouds
1045,Hithadhoo,-0.6,73.0833,80.92,75,78,4.5,MV,2021-07-25 18:56:10,broken clouds
1046,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-07-25 18:53:12,overcast clouds
1047,Saskylakh,71.9167,114.0833,53.91,74,71,11.21,RU,2021-07-25 18:58:13,broken clouds
1048,Tadine,-21.55,167.8833,70.12,79,6,12.84,NC,2021-07-25 19:01:35,clear sky
1049,Kiunga,-6.1219,141.2906,71.51,100,100,3.2,PG,2021-07-25 18:57:42,light rain
1050,Camocim,-2.9022,-40.8411,85.53,56,12,12.24,BR,2021-07-25 18:58:05,few clouds
1051,Gandorhun,7.5,-11.8333,75.02,86,100,4.56,SL,2021-07-25 19:01:36,overcast clouds
1052,Fort Nelson,58.8053,-122.7002,71.19,37,40,9.22,CA,2021-07-25 18:58:24,scattered clouds
1053,Urubicha,-15.3833,-62.95,94.73,23,5,7.23,BO,2021-07-25 19:01:36,clear sky
1054,Tasiilaq,65.6145,-37.6368,46.56,86,55,5.64,GL,2021-07-25 19:00:57,broken clouds
1055,Malindi,-3.2175,40.1191,75.15,75,5,21.45,KE,2021-07-25 19:01:37,clear sky
1056,Yellowknife,62.456,-114.3525,65.32,51,20,1.99,CA,2021-07-25 18:53:54,few clouds
1057,Dikson,73.5069,80.5464,39.25,86,100,13.73,RU,2021-07-25 18:57:16,overcast clouds
1058,Karratha,-20.7377,116.8463,69.4,47,10,6.33,AU,2021-07-25 19:00:57,clear sky
